name,url
Z0172-509.jpg,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0172/Z0172-509.jpg
Z0170-275.jpg,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0170/Z0170-275.jpg
honolulu-5969.jpg,http://data.ukiyo-e.org/honolulu/images/5969.jpg
honolulu-5145.jpg,http://data.ukiyo-e.org/honolulu/images/5145.jpg
honolulu-4967.jpg,http://data.ukiyo-e.org/honolulu/images/4967.jpg
honolulu-4352.jpg,http://data.ukiyo-e.org/honolulu/images/4352.jpg
arcUP0845.jpg,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP0845.jpg
honolulu-3577.jpg,http://data.ukiyo-e.org/honolulu/images/3577.jpg
honolulu-4509.jpg,http://data.ukiyo-e.org/honolulu/images/4509.jpg
NDL-169-00-010.jpg,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000009/w0000169/w0000000/w0000010.jpg
arcUP1159.jpg,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP1159.jpg
NDL-651-00-005.jpg,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000017/w0000651/w0000000/w0000005.jpg
arcUP2085.jpg,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP2085.jpg
NDL-449-00-008.jpg,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000011/w0000449/w0000000/w0000008.jpg
arcUP1813.jpg,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP1813.jpg
Z0173-172.jpg,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0173/Z0173-172.jpg
honolulu-5397.jpg,http://data.ukiyo-e.org/honolulu/images/5397.jpg
arcUP6079-05.jpg,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP6079-05.jpg
Ebi0057.jpg,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/PVT/Ebi/Prints/Ebi0057.jpg
honolulu-6094.jpg,http://data.ukiyo-e.org/honolulu/images/6094.jpg
Z0170-234.jpg,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0170/Z0170-234.jpg
arcUP2095.jpg,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP2095.jpg
honolulu-5778.jpg,http://data.ukiyo-e.org/honolulu/images/5778.jpg
Z0172-814.jpg,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0172/Z0172-814.jpg
Z0170-049.jpg,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0170/Z0170-049.jpg
BM-AN00799763_001.jpg,https://data.ukiyo-e.org/bm/images/AN00799763_001_l.jpg
honolulu-3785.jpg,http://data.ukiyo-e.org/honolulu/images/3785.jpg
arcUP1757.jpg,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP1757.jpg
Z0166-451.jpg,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0166/Z0166-451.jpg
NDL-222-00-046.jpg,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000010/w0000222/w0000000/w0000046.jpg
honolulu-7432.jpg,http://data.ukiyo-e.org/honolulu/images/7432.jpg
honolulu-6392.jpg,http://data.ukiyo-e.org/honolulu/images/6392.jpg
arcUP3286.jpg,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP3286.jpg
arcUP6079-04.jpg,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP6079-04.jpg
honolulu-7578.jpg,http://data.ukiyo-e.org/honolulu/images/7578.jpg
NDL-507-00-025.jpg,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000014/w0000507/w0000000/w0000025.jpg
NDL-169-00-011.jpg,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000009/w0000169/w0000000/w0000011.jpg
honolulu-3890.jpg,http://data.ukiyo-e.org/honolulu/images/3890.jpg
honolulu-6326.jpg,http://data.ukiyo-e.org/honolulu/images/6326.jpg
NDL-504-00-002.jpg,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000014/w0000504/w0000000/w0000002.jpg
NDL-533-00-064.jpg,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000014/w0000533/w0000000/w0000064.jpg
shiUY0115.jpg,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/shiUY/shiUY0115.jpg
NDL-222-00-066.jpg,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000010/w0000222/w0000000/w0000066.jpg
honolulu-3888.jpg,http://data.ukiyo-e.org/honolulu/images/3888.jpg
NDL-013-02-009.jpg,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000008/w0000013/w0000002/w0000009.jpg
arcUP3126.jpg,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP3126.jpg
tnm-C0007277.jpg,http://data.ukiyo-e.org/tnm/images/C0007277.jpg
honolulu-4291.jpg,http://data.ukiyo-e.org/honolulu/images/4291.jpg
honolulu-6157.jpg,http://data.ukiyo-e.org/honolulu/images/6157.jpg
honolulu-5793.jpg,http://data.ukiyo-e.org/honolulu/images/5793.jpg
NDL-507-00-015.jpg,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000014/w0000507/w0000000/w0000015.jpg
Z0171-195.jpg,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0171/Z0171-195.jpg
NDL-257-00-001.jpg,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000010/w0000257/w0000000/w0000001.jpg
Z0173-016.jpg,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0173/Z0173-016.jpg
Z0173-171.jpg,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0173/Z0173-171.jpg
arcUP2094.jpg,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP2094.jpg
arcUP2897.jpg,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP2897.jpg
NDL-221-01-004.jpg,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000010/w0000221/w0000001/w0000004.jpg
honolulu-5472.jpg,http://data.ukiyo-e.org/honolulu/images/5472.jpg
NDL-614-00-003.jpg,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000017/w0000614/w0000000/w0000003.jpg
honolulu-8033.jpg,http://data.ukiyo-e.org/honolulu/images/8033.jpg
NDL-505-00-014.jpg,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000014/w0000505/w0000000/w0000014.jpg
arcUP2098.jpg,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP2098.jpg
honolulu-5922.jpg,http://data.ukiyo-e.org/honolulu/images/5922.jpg
NDL-518-00-001.jpg,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000014/w0000518/w0000000/w0000001.jpg
honolulu-4413.jpg,http://data.ukiyo-e.org/honolulu/images/4413.jpg
honolulu-3851.jpg,http://data.ukiyo-e.org/honolulu/images/3851.jpg
NDL-344-00-001.jpg,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000010/w0000344/w0000000/w0000001.jpg
Ebi1040.jpg,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/PVT/Ebi/Prints/Ebi1040.jpg
Z0164-171.jpg,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0164/Z0164-171.jpg
Z0173-458.jpg,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0173/Z0173-458.jpg
NDL-013-01-067.jpg,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000008/w0000013/w0000001/w0000067.jpg
Z0170-213.jpg,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0170/Z0170-213.jpg
arcUP3125.jpg,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP3125.jpg
BM-AN00135379_001.jpg,https://data.ukiyo-e.org/bm/images/AN00135379_001_l.jpg
honolulu-5773.jpg,http://data.ukiyo-e.org/honolulu/images/5773.jpg
honolulu-4035.jpg,http://data.ukiyo-e.org/honolulu/images/4035.jpg
honolulu-6942.jpg,http://data.ukiyo-e.org/honolulu/images/6942.jpg
honolulu-5179.jpg,http://data.ukiyo-e.org/honolulu/images/5179.jpg
